,id,OSM_id,X_wgs,Y_wgs,name,area,amenities,meanLAI,wArea,wEccentricity,wMaj_Axis_Length,wMin_Axis_Length,wPerimeter,RepPer_vegcover,Bare_area_m2,Bare_pct,Grass_area_m2,Grass_pct,Impermeable_area_m2,Impermeable_pct,Infil,Infil_Rip,Infil_Storm,Monetary,Soc_Amen,Soc_Grey,Temp_LAI,Temp_Water,Trees_area_m2,Trees_pct,Water_area_m2,Water_pct,image_date,image_id
23,27,28678758,106.84642753204744,-6.203301031453406,Taman Proklamasi,36356.49,5,1.02,,,,,0.0,0.0,0.0,0.0,7139.21,0.2,10136.97,0.28,0.0,1.0,1.0,17000.0,1.0,5.0,2.0,1.0,19080.31,0.52,0.0,0.0,2016-08-23T03:35:52.977Z,092ec8b1-df11-460a-8830-9de8a356ac83
24,28,492693935,106.76724568551539,-6.132724418907769,NA,34454.27,2,1.25,,0.7280638901193198,16.914398475303482,6.903575000088785,866.2122159535805,31.64,2768.39,0.08,11545.23,0.34,1571.05,0.05,31.644238856181666,2.0,1.0,15000.0,1.0,5.0,2.0,4.0,16857.05,0.49,1712.55,0.05,2015-08-25T03:15:18.411Z,28704d91-5fbb-492f-8a5f-89d149dac0ca
25,29,28191844,106.80680616637531,-6.22224207685414,Taman Kota Gelora Bung Karno (ex. Golf Driving Range),33466.49,4,0.0,,,,,0.0,0.0,5283.82,0.16,28182.66,0.84,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2017-05-20T03:26:20.349Z,8b5aef31-f02d-43bc-9593-d2151ef62851
26,30,28259160,106.85300455541542,-6.237251285990615,Taman Honda,32307.32,6,1.49,,,,,0.0,0.0,0.0,0.0,5006.1,0.15,3874.48,0.12,0.0,1.0,1.0,21000.0,1.0,5.0,2.0,1.0,23426.74,0.73,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
27,31,521144142,106.86044416557681,-6.120996983808263,NA,31347.28,1,1.21,,,,,0.0,0.0,8655.92,0.28,11794.28,0.38,21.79,0.0,0.0,1.0,1.0,9800.0,1.0,5.0,2.0,1.0,10875.29,0.35,0.0,0.0,2015-08-25T03:15:18.411Z,28704d91-5fbb-492f-8a5f-89d149dac0ca
28,32,157365908,106.83764923764309,-6.290423602705434,taman palapa,30392.39,2,1.38,,,,,0.0,0.0,10259.0,0.34,14342.08,0.47,1794.76,0.06,0.0,1.0,1.0,3600.0,1.0,5.0,2.0,1.0,3996.55,0.13,0.0,0.0,2016-08-23T03:35:52.977Z,092ec8b1-df11-460a-8830-9de8a356ac83
29,33,29687692,106.94653704438038,-6.206886448964251,NA,27562.55,18,1.18,,,,,0.0,0.0,0.0,0.0,2545.27,0.09,9574.51,0.35,0.0,1.0,1.0,14000.000000000002,1.0,5.0,2.0,1.0,15442.77,0.56,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
30,34,156269956,106.87090928814159,-6.116393103910826,Taman Muara Bahari,25384.32,2,0.7,,,,,0.0,0.0,0.0,0.0,2741.44,0.11,1368.92,0.05,0.0,1.0,1.0,19000.0,1.0,5.0,2.0,1.0,21273.97,0.84,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
31,35,28193134,106.82956530691642,-6.1962316132403785,Taman Menteng,25248.74,9,1.05,,,,,0.0,0.0,0.0,0.0,3585.29,0.14,9845.57,0.39,0.0,1.0,1.0,11000.0,1.0,5.0,2.0,1.0,11817.88,0.47,0.0,0.0,2016-08-23T03:35:52.977Z,092ec8b1-df11-460a-8830-9de8a356ac83
32,36,156918193,106.751275249537,-6.169542371045435,HUTAN KOTA KEMBANGAN,24950.65,1,0.94,,,,,0.0,0.0,233.45,0.01,111.34,0.0,797.33,0.03,0.0,1.0,1.0,21000.0,1.0,5.0,2.0,1.0,23808.53,0.95,0.0,0.0,2015-08-25T03:15:18.411Z,28704d91-5fbb-492f-8a5f-89d149dac0ca
33,37,415389259,106.95642411667087,-6.177452210782549,Club House Jakarta Garden City,23499.27,5,1.53,,0.6695488492760736,8.714360648712292,3.413660424140098,472.38012314982427,41.02,0.0,0.0,8637.83,0.37,5614.4,0.24,41.01757146603724,3.0,1.0,6800.000000000001,1.0,5.0,2.0,4.0,7517.21,0.32,1729.82,0.07,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
34,38,484638070,106.82041187607417,-6.233706533512948,NA,22584.3,3,1.52,,0.8903306664010052,27.268536702434293,9.981411462939073,626.4905508543347,73.24,489.9,0.02,4778.88,0.21,377.7,0.02,73.24286003645939,4.0,1.0,15000.0,1.0,5.0,2.0,5.0,16782.96,0.74,154.87,0.01,2016-08-23T03:35:52.977Z,092ec8b1-df11-460a-8830-9de8a356ac83
